order_id,return_flag,return_reason
11925,Yes,Customer Changed Mind
15079,Yes,Customer Changed Mind
147376,Yes,Wrong Item
43675,Yes,Damaged
2385,Yes,Customer Changed Mind
143933,Yes,Damaged
99097,Yes,Customer Changed Mind
162121,Yes,Wrong Item
167105,Yes,Wrong Item
33831,Yes,Damaged
98108,Yes,Damaged
123679,Yes,Damaged
72023,Yes,Late Delivery
77766,Yes,Late Delivery
54671,Yes,Damaged
53153,Yes,Wrong Item
97297,Yes,Damaged
80353,Yes,Wrong Item
193322,Yes,Wrong Item
62925,Yes,Customer Changed Mind
93196,Yes,Damaged
154642,Yes,Damaged
104233,Yes,Damaged
80155,Yes,Late Delivery
139832,Yes,Wrong Item
147518,Yes,Customer Changed Mind
32970,Yes,Late Delivery
113689,Yes,Wrong Item
91118,Yes,Damaged
66323,Yes,Late Delivery
39261,Yes,Customer Changed Mind
104650,Yes,Customer Changed Mind
135820,Yes,Customer Changed Mind
119372,Yes,Late Delivery
130302,Yes,Late Delivery
87385,Yes,Damaged
176903,Yes,Customer Changed Mind
78867,Yes,Customer Changed Mind
45329,Yes,Damaged
68386,Yes,Customer Changed Mind
38324,Yes,Late Delivery
124573,Yes,Damaged
160849,Yes,Late Delivery
39566,Yes,Customer Changed Mind
117017,Yes,Customer Changed Mind
97413,Yes,Damaged
83186,Yes,Late Delivery
78382,Yes,Late Delivery
145195,Yes,Damaged
142459,Yes,Wrong Item
185798,Yes,Wrong Item
49413,Yes,Damaged
73138,Yes,Late Delivery
60214,Yes,Wrong Item
86222,Yes,Damaged
47339,Yes,Damaged
77130,Yes,Wrong Item
53974,Yes,Customer Changed Mind
180701,Yes,Late Delivery
23171,Yes,Customer Changed Mind
14255,Yes,Late Delivery
177618,Yes,Late Delivery
82212,Yes,Wrong Item
74445,Yes,Customer Changed Mind
122358,Yes,Wrong Item
154128,Yes,Damaged
108819,Yes,Wrong Item
49875,Yes,Late Delivery
105105,Yes,Wrong Item
70234,Yes,Wrong Item
92249,Yes,Late Delivery
106803,Yes,Customer Changed Mind
157605,Yes,Wrong Item
140622,Yes,Damaged
66416,Yes,Customer Changed Mind
169639,Yes,Damaged
175132,Yes,Wrong Item
51178,Yes,Customer Changed Mind
105035,Yes,Customer Changed Mind
50339,Yes,Wrong Item
56725,Yes,Damaged
82772,Yes,Customer Changed Mind
49628,Yes,Damaged
169439,Yes,Late Delivery
163819,Yes,Wrong Item
101023,Yes,Late Delivery
175878,Yes,Damaged
116074,Yes,Wrong Item
180457,Yes,Wrong Item
59710,Yes,Customer Changed Mind
122427,Yes,Customer Changed Mind
62400,Yes,Damaged
39407,Yes,Wrong Item
18807,Yes,Customer Changed Mind
113816,Yes,Customer Changed Mind
94045,Yes,Late Delivery
147836,Yes,Wrong Item
101802,Yes,Customer Changed Mind
22517,Yes,Wrong Item
167982,Yes,Customer Changed Mind
131106,Yes,Customer Changed Mind
106396,Yes,Damaged
45499,Yes,Customer Changed Mind
48816,Yes,Customer Changed Mind
189851,Yes,Late Delivery
112813,Yes,Wrong Item
42840,Yes,Wrong Item
75981,Yes,Wrong Item
79743,Yes,Customer Changed Mind
34228,Yes,Damaged
33400,Yes,Damaged
158194,Yes,Customer Changed Mind
31671,Yes,Damaged
94112,Yes,Late Delivery
57689,Yes,Wrong Item
179351,Yes,Wrong Item
163305,Yes,Customer Changed Mind
13128,Yes,Customer Changed Mind
187617,Yes,Late Delivery
168832,Yes,Customer Changed Mind
119333,Yes,Wrong Item
68798,Yes,Late Delivery
197955,Yes,Damaged
44988,Yes,Late Delivery
66960,Yes,Late Delivery
148942,Yes,Wrong Item
168711,Yes,Late Delivery
196459,Yes,Customer Changed Mind
140326,Yes,Customer Changed Mind
199573,Yes,Customer Changed Mind
23146,Yes,Wrong Item
142635,Yes,Damaged
108622,Yes,Customer Changed Mind
27269,Yes,Customer Changed Mind
91851,Yes,Late Delivery
185093,Yes,Wrong Item
163190,Yes,Damaged
130360,Yes,Damaged
122848,Yes,Customer Changed Mind
61692,Yes,Late Delivery
83862,Yes,Customer Changed Mind
199668,Yes,Late Delivery
189038,Yes,Late Delivery
29607,Yes,Damaged
19862,Yes,Damaged
82600,Yes,Wrong Item
135611,Yes,Wrong Item
154232,Yes,Damaged
129236,Yes,Late Delivery
72014,Yes,Late Delivery
136688,Yes,Customer Changed Mind
110045,Yes,Wrong Item
106601,Yes,Wrong Item
134232,Yes,Customer Changed Mind
75291,Yes,Late Delivery
51944,Yes,Wrong Item
122296,Yes,Damaged
82618,Yes,Late Delivery
147419,Yes,Damaged
171601,Yes,Damaged
114818,Yes,Late Delivery
178840,Yes,Damaged
146815,Yes,Damaged
134700,Yes,Damaged
35615,Yes,Customer Changed Mind
6189,Yes,Wrong Item
77280,Yes,Wrong Item
28402,Yes,Damaged
51675,Yes,Damaged
83688,Yes,Late Delivery
46942,Yes,Late Delivery
186923,Yes,Damaged
44113,Yes,Wrong Item
16243,Yes,Customer Changed Mind
179476,Yes,Wrong Item
70514,Yes,Customer Changed Mind
16354,Yes,Damaged
43287,Yes,Customer Changed Mind
154083,Yes,Damaged
150621,Yes,Late Delivery
128282,Yes,Wrong Item
59379,Yes,Customer Changed Mind
169805,Yes,Wrong Item
24679,Yes,Wrong Item
54167,Yes,Damaged
6242,Yes,Late Delivery
156744,Yes,Customer Changed Mind
194194,Yes,Customer Changed Mind
983,Yes,Customer Changed Mind
187091,Yes,Wrong Item
121859,Yes,Damaged
186607,Yes,Late Delivery
165676,Yes,Wrong Item
188914,Yes,Damaged
145055,Yes,Damaged
42362,Yes,Damaged
190677,Yes,Damaged
76627,Yes,Damaged
124233,Yes,Late Delivery
151173,Yes,Damaged
127148,Yes,Wrong Item
199,Yes,Customer Changed Mind
167031,Yes,Wrong Item
64931,Yes,Damaged
151569,Yes,Wrong Item
18113,Yes,Customer Changed Mind
177384,Yes,Damaged
21882,Yes,Wrong Item
26925,Yes,Wrong Item
194559,Yes,Damaged
114421,Yes,Wrong Item
47787,Yes,Damaged
58534,Yes,Customer Changed Mind
64136,Yes,Late Delivery
113592,Yes,Wrong Item
8555,Yes,Customer Changed Mind
115372,Yes,Customer Changed Mind
92465,Yes,Customer Changed Mind
128313,Yes,Late Delivery
9136,Yes,Wrong Item
2107,Yes,Customer Changed Mind
39241,Yes,Customer Changed Mind
15865,Yes,Wrong Item
183201,Yes,Customer Changed Mind
15554,Yes,Late Delivery
11385,Yes,Customer Changed Mind
123911,Yes,Wrong Item
141408,Yes,Customer Changed Mind
3855,Yes,Damaged
73428,Yes,Customer Changed Mind
15261,Yes,Wrong Item
195054,Yes,Customer Changed Mind
79844,Yes,Wrong Item
64305,Yes,Customer Changed Mind
155639,Yes,Damaged
145082,Yes,Damaged
31525,Yes,Wrong Item
159798,Yes,Damaged
8791,Yes,Customer Changed Mind
74031,Yes,Customer Changed Mind
92755,Yes,Wrong Item
155937,Yes,Late Delivery
185232,Yes,Wrong Item
83237,Yes,Customer Changed Mind
135406,Yes,Wrong Item
77025,Yes,Customer Changed Mind
67475,Yes,Customer Changed Mind
143604,Yes,Late Delivery
8038,Yes,Damaged
139419,Yes,Late Delivery
41048,Yes,Customer Changed Mind
134394,Yes,Damaged
1656,Yes,Late Delivery
15533,Yes,Damaged
108996,Yes,Late Delivery
94290,Yes,Customer Changed Mind
79532,Yes,Damaged
193907,Yes,Late Delivery
197455,Yes,Late Delivery
167515,Yes,Damaged
133877,Yes,Late Delivery
123121,Yes,Customer Changed Mind
10851,Yes,Wrong Item
71872,Yes,Wrong Item
187729,Yes,Late Delivery
159530,Yes,Damaged
56700,Yes,Customer Changed Mind
121892,Yes,Damaged
61081,Yes,Late Delivery
194417,Yes,Customer Changed Mind
99542,Yes,Wrong Item
83249,Yes,Wrong Item
182928,Yes,Customer Changed Mind
42663,Yes,Damaged
29277,Yes,Late Delivery
21353,Yes,Wrong Item
169201,Yes,Customer Changed Mind
22498,Yes,Damaged
43642,Yes,Damaged
145901,Yes,Damaged
9253,Yes,Wrong Item
114620,Yes,Customer Changed Mind
25306,Yes,Late Delivery
9447,Yes,Wrong Item
11026,Yes,Damaged
61640,Yes,Late Delivery
71705,Yes,Damaged
694,Yes,Late Delivery
505,Yes,Wrong Item
175938,Yes,Wrong Item
185287,Yes,Late Delivery
7915,Yes,Wrong Item
34938,Yes,Damaged
20234,Yes,Customer Changed Mind
59117,Yes,Customer Changed Mind
23909,Yes,Late Delivery
125899,Yes,Customer Changed Mind
128187,Yes,Late Delivery
126737,Yes,Damaged
38272,Yes,Wrong Item
131187,Yes,Late Delivery
72276,Yes,Wrong Item
8120,Yes,Customer Changed Mind
172216,Yes,Late Delivery
468,Yes,Damaged
61143,Yes,Late Delivery
154367,Yes,Late Delivery
94154,Yes,Damaged
186240,Yes,Wrong Item
144286,Yes,Damaged
33889,Yes,Late Delivery
116681,Yes,Wrong Item
27854,Yes,Customer Changed Mind
168355,Yes,Damaged
73883,Yes,Late Delivery
29012,Yes,Customer Changed Mind
56702,Yes,Wrong Item
126416,Yes,Customer Changed Mind
12656,Yes,Customer Changed Mind
92758,Yes,Wrong Item
191282,Yes,Late Delivery
184360,Yes,Customer Changed Mind
186430,Yes,Wrong Item
144949,Yes,Customer Changed Mind
52410,Yes,Late Delivery
132995,Yes,Late Delivery
158421,Yes,Late Delivery
148985,Yes,Wrong Item
86428,Yes,Customer Changed Mind
112082,Yes,Customer Changed Mind
110434,Yes,Late Delivery
127929,Yes,Wrong Item
87909,Yes,Wrong Item
43082,Yes,Late Delivery
123683,Yes,Customer Changed Mind
90719,Yes,Customer Changed Mind
43475,Yes,Wrong Item
43069,Yes,Wrong Item
165177,Yes,Customer Changed Mind
75309,Yes,Customer Changed Mind
79727,Yes,Late Delivery
175354,Yes,Wrong Item
118050,Yes,Wrong Item
43309,Yes,Damaged
87439,Yes,Customer Changed Mind
7792,Yes,Wrong Item
87376,Yes,Late Delivery
34435,Yes,Damaged
49619,Yes,Wrong Item
151806,Yes,Late Delivery
47583,Yes,Wrong Item
93087,Yes,Damaged
131148,Yes,Damaged
124004,Yes,Late Delivery
57488,Yes,Wrong Item
41701,Yes,Damaged
79023,Yes,Customer Changed Mind
130970,Yes,Damaged
142712,Yes,Customer Changed Mind
78784,Yes,Damaged
11713,Yes,Customer Changed Mind
42689,Yes,Damaged
48276,Yes,Late Delivery
42900,Yes,Damaged
85483,Yes,Late Delivery
178569,Yes,Damaged
155147,Yes,Wrong Item
190487,Yes,Wrong Item
146393,Yes,Customer Changed Mind
165379,Yes,Late Delivery
57272,Yes,Damaged
108241,Yes,Wrong Item
195632,Yes,Damaged
191836,Yes,Damaged
71212,Yes,Wrong Item
155893,Yes,Damaged
157365,Yes,Wrong Item
17116,Yes,Damaged
59425,Yes,Damaged
132245,Yes,Customer Changed Mind
8024,Yes,Customer Changed Mind
173801,Yes,Damaged
181508,Yes,Late Delivery
193967,Yes,Wrong Item
74883,Yes,Late Delivery
27860,Yes,Wrong Item
107649,Yes,Customer Changed Mind
29539,Yes,Late Delivery
126415,Yes,Wrong Item
198782,Yes,Wrong Item
20518,Yes,Damaged
46258,Yes,Wrong Item
2483,Yes,Wrong Item
194152,Yes,Damaged
14472,Yes,Late Delivery
78139,Yes,Wrong Item
75063,Yes,Damaged
191850,Yes,Wrong Item
156686,Yes,Late Delivery
145742,Yes,Late Delivery
17769,Yes,Damaged
145871,Yes,Wrong Item
120789,Yes,Late Delivery
53897,Yes,Customer Changed Mind
33256,Yes,Damaged
16206,Yes,Wrong Item
151078,Yes,Damaged
33934,Yes,Customer Changed Mind
134637,Yes,Wrong Item
193940,Yes,Late Delivery
25216,Yes,Damaged
153488,Yes,Customer Changed Mind
191561,Yes,Late Delivery
1255,Yes,Late Delivery
90947,Yes,Wrong Item
33104,Yes,Late Delivery
39981,Yes,Damaged
53218,Yes,Customer Changed Mind
29798,Yes,Damaged
163444,Yes,Customer Changed Mind
114498,Yes,Damaged
54844,Yes,Damaged
26546,Yes,Damaged
137219,Yes,Wrong Item
41033,Yes,Late Delivery
193843,Yes,Customer Changed Mind
175584,Yes,Late Delivery
124713,Yes,Customer Changed Mind
97656,Yes,Wrong Item
15012,Yes,Late Delivery
52958,Yes,Wrong Item
41007,Yes,Wrong Item
67621,Yes,Customer Changed Mind
96881,Yes,Wrong Item
124232,Yes,Damaged
36185,Yes,Damaged
39369,Yes,Late Delivery
168143,Yes,Late Delivery
44623,Yes,Wrong Item
150498,Yes,Damaged
150236,Yes,Damaged
111841,Yes,Wrong Item
166544,Yes,Customer Changed Mind
140781,Yes,Late Delivery
69865,Yes,Wrong Item
31531,Yes,Wrong Item
84387,Yes,Damaged
119883,Yes,Customer Changed Mind
25595,Yes,Late Delivery
56905,Yes,Wrong Item
147913,Yes,Late Delivery
195032,Yes,Damaged
142923,Yes,Damaged
97523,Yes,Late Delivery
76865,Yes,Wrong Item
31574,Yes,Damaged
67657,Yes,Wrong Item
138153,Yes,Damaged
195929,Yes,Damaged
4892,Yes,Customer Changed Mind
106206,Yes,Damaged
135636,Yes,Wrong Item
153708,Yes,Late Delivery
38807,Yes,Damaged
67559,Yes,Customer Changed Mind
2250,Yes,Customer Changed Mind
113818,Yes,Late Delivery
99694,Yes,Wrong Item
165650,Yes,Damaged
63847,Yes,Late Delivery
142774,Yes,Damaged
180505,Yes,Damaged
25183,Yes,Customer Changed Mind
169290,Yes,Customer Changed Mind
80451,Yes,Wrong Item
134587,Yes,Customer Changed Mind
116139,Yes,Customer Changed Mind
31445,Yes,Late Delivery
22683,Yes,Damaged
139352,Yes,Damaged
3605,Yes,Late Delivery
111704,Yes,Damaged
55168,Yes,Late Delivery
60372,Yes,Late Delivery
108132,Yes,Wrong Item
124417,Yes,Late Delivery
58320,Yes,Late Delivery
159288,Yes,Late Delivery
134584,Yes,Damaged
186865,Yes,Wrong Item
65353,Yes,Late Delivery
27010,Yes,Wrong Item
96167,Yes,Customer Changed Mind
93204,Yes,Late Delivery
179577,Yes,Wrong Item
130578,Yes,Damaged
20891,Yes,Late Delivery
112116,Yes,Damaged
18782,Yes,Customer Changed Mind
166354,Yes,Late Delivery
132541,Yes,Customer Changed Mind
64733,Yes,Customer Changed Mind
171975,Yes,Late Delivery
132187,Yes,Wrong Item
123886,Yes,Wrong Item
100676,Yes,Wrong Item
163828,Yes,Damaged
164741,Yes,Wrong Item
71134,Yes,Late Delivery
47537,Yes,Damaged
159396,Yes,Wrong Item
148951,Yes,Customer Changed Mind
10803,Yes,Late Delivery
159113,Yes,Wrong Item
124825,Yes,Wrong Item
87903,Yes,Damaged
8207,Yes,Wrong Item
51420,Yes,Wrong Item
374,Yes,Damaged
154597,Yes,Late Delivery
147075,Yes,Wrong Item
58103,Yes,Damaged
34800,Yes,Late Delivery
8238,Yes,Late Delivery
197574,Yes,Customer Changed Mind
190166,Yes,Wrong Item
13918,Yes,Wrong Item
120154,Yes,Late Delivery
103819,Yes,Wrong Item
81566,Yes,Late Delivery
69902,Yes,Late Delivery
34909,Yes,Damaged
80018,Yes,Wrong Item
82812,Yes,Damaged
62536,Yes,Wrong Item
128808,Yes,Wrong Item
27546,Yes,Damaged
122211,Yes,Late Delivery
103721,Yes,Customer Changed Mind
42153,Yes,Customer Changed Mind
198231,Yes,Late Delivery
189535,Yes,Wrong Item
13219,Yes,Late Delivery
15233,Yes,Damaged
190860,Yes,Damaged
153754,Yes,Customer Changed Mind
83574,Yes,Wrong Item
102090,Yes,Late Delivery
3826,Yes,Damaged
166863,Yes,Damaged
150925,Yes,Damaged
116129,Yes,Wrong Item
56440,Yes,Late Delivery
66447,Yes,Damaged
126607,Yes,Damaged
109236,Yes,Wrong Item
112629,Yes,Late Delivery
137368,Yes,Customer Changed Mind
150086,Yes,Late Delivery
199585,Yes,Damaged
80012,Yes,Customer Changed Mind
192528,Yes,Customer Changed Mind
141803,Yes,Wrong Item
199425,Yes,Damaged
182117,Yes,Wrong Item
58121,Yes,Wrong Item
181192,Yes,Wrong Item
184036,Yes,Wrong Item
123538,Yes,Late Delivery
19276,Yes,Wrong Item
154244,Yes,Late Delivery
198878,Yes,Wrong Item
84782,Yes,Wrong Item
108873,Yes,Damaged
83802,Yes,Wrong Item
107196,Yes,Wrong Item
147671,Yes,Customer Changed Mind
144939,Yes,Late Delivery
18389,Yes,Wrong Item
196726,Yes,Wrong Item
158107,Yes,Wrong Item
60961,Yes,Late Delivery
159151,Yes,Customer Changed Mind
105822,Yes,Customer Changed Mind
171765,Yes,Damaged
18247,Yes,Damaged
122310,Yes,Damaged
116381,Yes,Damaged
121852,Yes,Customer Changed Mind
139987,Yes,Damaged
57141,Yes,Damaged
40666,Yes,Damaged
147832,Yes,Damaged
172369,Yes,Late Delivery
5966,Yes,Customer Changed Mind
143990,Yes,Wrong Item
161674,Yes,Wrong Item
172694,Yes,Customer Changed Mind
131627,Yes,Damaged
77370,Yes,Wrong Item
128572,Yes,Damaged
126509,Yes,Customer Changed Mind
196530,Yes,Wrong Item
145055,Yes,Late Delivery
21521,Yes,Wrong Item
133475,Yes,Customer Changed Mind
155144,Yes,Damaged
136737,Yes,Late Delivery
67129,Yes,Late Delivery
84319,Yes,Late Delivery
128012,Yes,Late Delivery
99248,Yes,Late Delivery
192395,Yes,Damaged
4431,Yes,Customer Changed Mind
180070,Yes,Late Delivery
145735,Yes,Damaged
116584,Yes,Late Delivery
66354,Yes,Damaged
32134,Yes,Wrong Item
2799,Yes,Damaged
50625,Yes,Damaged
75662,Yes,Wrong Item
121725,Yes,Wrong Item
104089,Yes,Customer Changed Mind
23186,Yes,Late Delivery
86270,Yes,Damaged
60819,Yes,Wrong Item
162449,Yes,Wrong Item
180665,Yes,Customer Changed Mind
110297,Yes,Damaged
193771,Yes,Customer Changed Mind
197524,Yes,Late Delivery
67402,Yes,Late Delivery
68529,Yes,Late Delivery
2818,Yes,Late Delivery
141515,Yes,Damaged
76995,Yes,Damaged
3436,Yes,Damaged
145857,Yes,Late Delivery
103103,Yes,Customer Changed Mind
75827,Yes,Wrong Item
39519,Yes,Customer Changed Mind
97496,Yes,Late Delivery
107526,Yes,Damaged
127285,Yes,Late Delivery
61642,Yes,Wrong Item
152735,Yes,Customer Changed Mind
177735,Yes,Late Delivery
178746,Yes,Late Delivery
102510,Yes,Late Delivery
187524,Yes,Customer Changed Mind
9707,Yes,Customer Changed Mind
166507,Yes,Customer Changed Mind
76323,Yes,Wrong Item
169995,Yes,Late Delivery
93049,Yes,Wrong Item
88085,Yes,Damaged
148755,Yes,Damaged
15114,Yes,Late Delivery
108283,Yes,Customer Changed Mind
102469,Yes,Customer Changed Mind
3741,Yes,Damaged
180876,Yes,Wrong Item
168615,Yes,Customer Changed Mind
136999,Yes,Customer Changed Mind
160971,Yes,Damaged
89225,Yes,Customer Changed Mind
161597,Yes,Wrong Item
140598,Yes,Late Delivery
190636,Yes,Wrong Item
115740,Yes,Damaged
165016,Yes,Late Delivery
196878,Yes,Late Delivery
152424,Yes,Customer Changed Mind
99775,Yes,Late Delivery
73022,Yes,Customer Changed Mind
130472,Yes,Damaged
12038,Yes,Customer Changed Mind
30553,Yes,Customer Changed Mind
169649,Yes,Customer Changed Mind
127410,Yes,Customer Changed Mind
121944,Yes,Customer Changed Mind
140990,Yes,Late Delivery
1724,Yes,Customer Changed Mind
186668,Yes,Wrong Item
63427,Yes,Customer Changed Mind
71103,Yes,Damaged
53733,Yes,Damaged
153752,Yes,Wrong Item
20617,Yes,Wrong Item
133121,Yes,Late Delivery
111983,Yes,Wrong Item
17229,Yes,Late Delivery
140026,Yes,Damaged
84041,Yes,Wrong Item
31779,Yes,Customer Changed Mind
134673,Yes,Damaged
186204,Yes,Customer Changed Mind
151847,Yes,Damaged
22421,Yes,Customer Changed Mind
51424,Yes,Damaged
75982,Yes,Damaged
172667,Yes,Wrong Item
108647,Yes,Customer Changed Mind
109264,Yes,Customer Changed Mind
80624,Yes,Late Delivery
15026,Yes,Wrong Item
16904,Yes,Customer Changed Mind
153877,Yes,Wrong Item
25559,Yes,Damaged
41361,Yes,Late Delivery
177655,Yes,Wrong Item
95027,Yes,Wrong Item
183756,Yes,Customer Changed Mind
130554,Yes,Customer Changed Mind
86402,Yes,Damaged
123372,Yes,Late Delivery
7340,Yes,Wrong Item
177904,Yes,Damaged
148059,Yes,Damaged
10933,Yes,Wrong Item
197548,Yes,Late Delivery
24409,Yes,Late Delivery
141797,Yes,Damaged
64138,Yes,Late Delivery
88924,Yes,Customer Changed Mind
129593,Yes,Late Delivery
57980,Yes,Late Delivery
49138,Yes,Customer Changed Mind
76899,Yes,Late Delivery
129232,Yes,Damaged
166924,Yes,Wrong Item
7135,Yes,Late Delivery
73505,Yes,Damaged
113368,Yes,Customer Changed Mind
172826,Yes,Customer Changed Mind
177534,Yes,Damaged
79860,Yes,Damaged
135252,Yes,Customer Changed Mind
145276,Yes,Customer Changed Mind
54159,Yes,Customer Changed Mind
15233,Yes,Wrong Item
5215,Yes,Customer Changed Mind
113801,Yes,Late Delivery
109974,Yes,Wrong Item
8331,Yes,Wrong Item
35219,Yes,Customer Changed Mind
58699,Yes,Late Delivery
65346,Yes,Customer Changed Mind
151259,Yes,Damaged
178777,Yes,Late Delivery
7533,Yes,Wrong Item
10802,Yes,Customer Changed Mind
81988,Yes,Damaged
193923,Yes,Customer Changed Mind
49302,Yes,Late Delivery
66160,Yes,Customer Changed Mind
128466,Yes,Damaged
80475,Yes,Damaged
101565,Yes,Wrong Item
148567,Yes,Customer Changed Mind
124563,Yes,Wrong Item
180634,Yes,Wrong Item
115767,Yes,Wrong Item
31815,Yes,Customer Changed Mind
75109,Yes,Wrong Item
195905,Yes,Damaged
2040,Yes,Wrong Item
149660,Yes,Damaged
59282,Yes,Late Delivery
75574,Yes,Late Delivery
56285,Yes,Customer Changed Mind
47804,Yes,Customer Changed Mind
75424,Yes,Wrong Item
121011,Yes,Late Delivery
93757,Yes,Customer Changed Mind
175197,Yes,Customer Changed Mind
44057,Yes,Damaged
23020,Yes,Late Delivery
50507,Yes,Customer Changed Mind
122012,Yes,Late Delivery
73945,Yes,Wrong Item
36430,Yes,Late Delivery
111584,Yes,Damaged
66570,Yes,Damaged
44672,Yes,Customer Changed Mind
145406,Yes,Customer Changed Mind
161602,Yes,Wrong Item
198208,Yes,Damaged
33563,Yes,Wrong Item
113099,Yes,Customer Changed Mind
115306,Yes,Wrong Item
24896,Yes,Customer Changed Mind
163314,Yes,Damaged
80424,Yes,Late Delivery
148964,Yes,Wrong Item
3236,Yes,Late Delivery
145705,Yes,Customer Changed Mind
115888,Yes,Damaged
62506,Yes,Customer Changed Mind
86907,Yes,Damaged
42571,Yes,Wrong Item
37212,Yes,Damaged
147087,Yes,Wrong Item
164555,Yes,Damaged
187807,Yes,Wrong Item
67776,Yes,Wrong Item
24765,Yes,Customer Changed Mind
57097,Yes,Damaged
182314,Yes,Late Delivery
102566,Yes,Damaged
132186,Yes,Late Delivery
2808,Yes,Wrong Item
186860,Yes,Customer Changed Mind
53033,Yes,Customer Changed Mind
190004,Yes,Wrong Item
169149,Yes,Customer Changed Mind
172512,Yes,Late Delivery
150009,Yes,Damaged
43362,Yes,Wrong Item
175367,Yes,Wrong Item
134752,Yes,Wrong Item
61755,Yes,Wrong Item
59271,Yes,Customer Changed Mind
119493,Yes,Customer Changed Mind
52522,Yes,Damaged
161532,Yes,Damaged
146044,Yes,Wrong Item
156379,Yes,Late Delivery
116011,Yes,Wrong Item
169067,Yes,Damaged
69602,Yes,Damaged
35676,Yes,Damaged
168345,Yes,Damaged
54556,Yes,Customer Changed Mind
52462,Yes,Wrong Item
120223,Yes,Wrong Item
109804,Yes,Wrong Item
159681,Yes,Customer Changed Mind
17194,Yes,Customer Changed Mind
37806,Yes,Customer Changed Mind
63400,Yes,Damaged
29944,Yes,Damaged
100293,Yes,Customer Changed Mind
125469,Yes,Damaged
32050,Yes,Damaged
40766,Yes,Damaged
190370,Yes,Wrong Item
181582,Yes,Customer Changed Mind
119201,Yes,Wrong Item
165555,Yes,Late Delivery
104427,Yes,Damaged
117778,Yes,Late Delivery
49858,Yes,Damaged
30992,Yes,Wrong Item
160246,Yes,Damaged
78677,Yes,Damaged
69096,Yes,Damaged
66817,Yes,Wrong Item
52603,Yes,Damaged
83993,Yes,Wrong Item
19144,Yes,Damaged
110112,Yes,Wrong Item
24959,Yes,Customer Changed Mind
25017,Yes,Customer Changed Mind
67710,Yes,Late Delivery
160659,Yes,Wrong Item
157035,Yes,Late Delivery
42879,Yes,Wrong Item
157625,Yes,Customer Changed Mind
51285,Yes,Customer Changed Mind
32394,Yes,Customer Changed Mind
13045,Yes,Customer Changed Mind
142753,Yes,Customer Changed Mind
166018,Yes,Wrong Item
182801,Yes,Customer Changed Mind
14367,Yes,Late Delivery
161016,Yes,Customer Changed Mind
167294,Yes,Damaged
179478,Yes,Wrong Item
180192,Yes,Wrong Item
158511,Yes,Damaged
158983,Yes,Customer Changed Mind
83078,Yes,Wrong Item
176262,Yes,Customer Changed Mind
